"","query","kingdom","phylum","class","order","family","genus","species","community"
"177","M03493:516:000000000-L4LRP:1:1101:1955:16139","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"178","M03493:516:000000000-L4LRP:1:1104:12775:3350","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"179","M03493:516:000000000-L4LRP:1:1103:17328:11333","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"180","M03493:516:000000000-L4LRP:1:1103:17178:20893","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"181","M03493:516:000000000-L4LRP:1:1102:17788:12099","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"182","M03493:516:000000000-L4LRP:1:1101:7084:17498","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","Ammopiptanthus mongolicus","protists"
"183","M03493:516:000000000-L4LRP:1:1101:27988:12673","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"184","M03493:516:000000000-L4LRP:1:1104:11494:8466","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"185","M03493:516:000000000-L4LRP:1:1110:11659:12221","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"186","M03493:516:000000000-L4LRP:1:1106:21397:22740","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"187","M03493:516:000000000-L4LRP:1:1101:20873:11795","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Neocercomonas tuberculata","protists"
"188","M03493:516:000000000-L4LRP:1:1104:14921:6824","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"189","M03493:516:000000000-L4LRP:1:1114:9443:26101","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Heteromita sp.","protists"
"190","M03493:516:000000000-L4LRP:1:1103:26549:7117","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"191","M03493:516:000000000-L4LRP:1:1101:14100:10016","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"192","M03493:516:000000000-L4LRP:1:1109:6398:14692","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"193","M03493:516:000000000-L4LRP:1:1101:21946:8564","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"194","M03493:516:000000000-L4LRP:1:2109:19882:5207","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"195","M03493:516:000000000-L4LRP:1:1101:14367:8647","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"196","M03493:516:000000000-L4LRP:1:1107:18406:12964","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"197","M03493:516:000000000-L4LRP:1:1101:8581:22526","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Kraken","unassigned","protists"
"198","M03493:516:000000000-L4LRP:1:1103:8384:17637","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"199","M03493:516:000000000-L4LRP:1:1101:15059:22201","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"200","M03493:516:000000000-L4LRP:1:1101:21869:15027","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"201","M03493:516:000000000-L4LRP:1:1101:13562:21188","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"202","M03493:516:000000000-L4LRP:1:1106:9576:18693","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"203","M03493:516:000000000-L4LRP:1:1103:18463:15086","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"204","M03493:516:000000000-L4LRP:1:1103:2759:11292","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"205","M03493:516:000000000-L4LRP:1:2104:26264:13616","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"206","M03493:516:000000000-L4LRP:1:1108:12354:16124","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"207","M03493:516:000000000-L4LRP:1:1101:13028:2715","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"208","M03493:516:000000000-L4LRP:1:1101:4219:17770","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"209","M03493:516:000000000-L4LRP:1:1101:11795:2399","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"210","M03493:516:000000000-L4LRP:1:1102:5161:8456","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"211","M03493:516:000000000-L4LRP:1:1101:14987:9297","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"212","M03493:516:000000000-L4LRP:1:1103:4911:23073","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"213","M03493:516:000000000-L4LRP:1:1104:13543:25184","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Paracercomonas oxoniensis","protists"
"214","M03493:516:000000000-L4LRP:1:1101:12776:24695","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"215","M03493:516:000000000-L4LRP:1:1107:19433:19210","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"216","M03493:516:000000000-L4LRP:1:1101:21920:14971","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"217","M03493:516:000000000-L4LRP:1:1102:26974:19371","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"218","M03493:516:000000000-L4LRP:1:1102:15566:6216","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"219","M03493:516:000000000-L4LRP:1:2107:10979:24978","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"220","M03493:516:000000000-L4LRP:1:1113:22911:12727","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"221","M03493:516:000000000-L4LRP:1:1101:20158:23415","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"222","M03493:516:000000000-L4LRP:1:1114:5765:23892","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"223","M03493:516:000000000-L4LRP:1:1102:12333:14119","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"224","M03493:516:000000000-L4LRP:1:1102:23876:4301","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","unassigned","protists"
"225","M03493:516:000000000-L4LRP:1:1101:12456:3377","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"226","M03493:516:000000000-L4LRP:1:1106:23001:19259","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","unassigned","unassigned","protists"
"227","M03493:516:000000000-L4LRP:1:1101:22576:3680","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"228","M03493:516:000000000-L4LRP:1:1104:17311:14394","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"229","M03493:516:000000000-L4LRP:1:1103:9420:15925","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"230","M03493:516:000000000-L4LRP:1:1110:15412:3313","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"231","M03493:516:000000000-L4LRP:1:1101:14453:13784","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"232","M03493:516:000000000-L4LRP:1:1111:20897:6850","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"233","M03493:516:000000000-L4LRP:1:1103:7589:12597","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"234","M03493:516:000000000-L4LRP:1:1101:28410:11632","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Paulinella","unassigned","protists"
"235","M03493:516:000000000-L4LRP:1:2104:20451:15747","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"236","M03493:516:000000000-L4LRP:1:1101:11990:12135","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Gymnophrys cometa","protists"
"237","M03493:516:000000000-L4LRP:1:2101:22614:21669","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","Polymyxa betae","protists"
"238","M03493:516:000000000-L4LRP:1:1101:9717:3163","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","eukaryotic picoplankton environmental sample","protists"
"239","M03493:516:000000000-L4LRP:1:1103:5637:24220","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","Cercozoa sp.","protists"
"240","M03493:516:000000000-L4LRP:1:1105:9207:7640","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"241","M03493:516:000000000-L4LRP:1:1106:17867:3520","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","unassigned","protists"
"242","M03493:516:000000000-L4LRP:1:1103:15400:3639","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"243","M03493:516:000000000-L4LRP:1:1101:16231:14732","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"244","M03493:516:000000000-L4LRP:1:2106:14671:3199","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"245","M03493:516:000000000-L4LRP:1:1102:16691:15009","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"246","M03493:516:000000000-L4LRP:1:1102:26146:13859","Eukaryota","Cercozoa","Phytomyxea","unassigned","unassigned","Polymyxa","unassigned","protists"
"247","M03493:516:000000000-L4LRP:1:1101:14159:9180","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"248","M03493:516:000000000-L4LRP:1:1101:23540:7530","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Rhizaspididae","Rhogostoma","Rhogostoma schuessleri","protists"
"249","M03493:516:000000000-L4LRP:1:1101:7571:23905","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"250","M03493:516:000000000-L4LRP:1:1101:15280:12208","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"251","M03493:516:000000000-L4LRP:1:1101:12557:16793","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"252","M03493:516:000000000-L4LRP:1:1102:7218:7126","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"253","M03493:516:000000000-L4LRP:1:1105:8617:16673","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","Cercomonas sp.","protists"
"254","M03493:516:000000000-L4LRP:1:1102:19993:9940","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"255","M03493:516:000000000-L4LRP:1:1105:10330:22262","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","Spongomonas minima","protists"
"256","M03493:516:000000000-L4LRP:1:1105:11720:2904","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"257","M03493:516:000000000-L4LRP:1:1106:9677:3813","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"258","M03493:516:000000000-L4LRP:1:1107:10256:24220","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
"259","M03493:516:000000000-L4LRP:1:1101:5917:16825","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"260","M03493:516:000000000-L4LRP:1:1108:14559:6196","Eukaryota","Cercozoa","Imbricatea","unassigned","unassigned","Nudifila","unassigned","protists"
"261","M03493:516:000000000-L4LRP:1:1103:12018:11892","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","Gymnophrys","Cercozoa sp.","protists"
"262","M03493:516:000000000-L4LRP:1:1101:20184:3078","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"263","M03493:516:000000000-L4LRP:1:1101:24630:11781","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"264","M03493:516:000000000-L4LRP:1:1101:16203:1969","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Sphenoderia","Sphenoderia pseudominuta","protists"
"265","M03493:516:000000000-L4LRP:1:1101:3910:14758","Eukaryota","Cercozoa","Imbricatea","unassigned","Thaumatomonadida","unassigned","unassigned","protists"
"266","M03493:516:000000000-L4LRP:1:2107:12920:12335","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"267","M03493:516:000000000-L4LRP:1:1103:26799:12205","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"268","M03493:516:000000000-L4LRP:1:1103:24927:12266","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"269","M03493:516:000000000-L4LRP:1:1101:14023:6307","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"270","M03493:516:000000000-L4LRP:1:1103:20596:23203","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Paulinella","unassigned","protists"
"271","M03493:516:000000000-L4LRP:1:2101:16562:24047","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"272","M03493:516:000000000-L4LRP:1:1101:5548:12126","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"273","M03493:516:000000000-L4LRP:1:1101:22739:4843","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","unassigned","unassigned","protists"
"274","M03493:516:000000000-L4LRP:1:1101:18782:9901","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"275","M03493:516:000000000-L4LRP:1:2110:13180:27093","Eukaryota","Cercozoa","Thecofilosea","unassigned","unassigned","unassigned","unassigned","protists"
"276","M03493:516:000000000-L4LRP:1:1109:21990:4032","Eukaryota","Cercozoa","Novel Clade Gran-5","unassigned","unassigned","unassigned","unassigned","protists"
"277","M03493:516:000000000-L4LRP:1:2108:13587:5164","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Cercomonas","unassigned","protists"
"278","M03493:516:000000000-L4LRP:1:1103:8017:15004","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","unassigned","unassigned","protists"
"279","M03493:516:000000000-L4LRP:1:1105:5463:16602","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Paracercomonas","Paracercomonas elongata","protists"
"280","M03493:516:000000000-L4LRP:1:1103:3272:16058","Eukaryota","Cercozoa","Glissomonadida","unassigned","unassigned","Heteromita","unassigned","protists"
"281","M03493:516:000000000-L4LRP:1:1101:27077:18045","Eukaryota","Cercozoa","Cercomonadidae","unassigned","unassigned","Eocercomonas","Eocercomonas tribula","protists"
"282","M03493:516:000000000-L4LRP:1:2106:4221:16348","Eukaryota","Cercozoa","Imbricatea","Spongomonadida","unassigned","Spongomonas","unassigned","protists"
"283","M03493:516:000000000-L4LRP:1:1108:12062:13348","Eukaryota","Cercozoa","unassigned","unassigned","unassigned","unassigned","unassigned","protists"
"284","M03493:516:000000000-L4LRP:1:1113:7543:6525","Eukaryota","Cercozoa","Imbricatea","unassigned","Euglyphida","Euglypha","Euglypha rotunda","protists"
