;usage;bloc;treatment;habitat;rep;Year;id_sample;abundance;Species;Family;Class;stade;mass;name;rankName;fullName;genusName;familyName;orderName;className;phylumName
121;C;2;C;Cult;5;2023;ANI-23-0268;1;NA;Staphylinidae;Insecta;adulte;NA;Oxytelini;Tribu;Oxytelini Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
122;C;2;C;Cult;5;2023;ANI-23-0268;3;NA;Staphylinidae;Insecta;adulte;NA;Coprochara;Sous-Genre;Coprochara Mulsant & Rey, 1874;Aleochara;Staphylinidae;Coleoptera;Insecta;Arthropoda
123;C;2;C;Cult;5;2023;ANI-23-0268;1;NA;Aphodiidae;Insecta;adulte;NA;Aphodius;Genre;Aphodius Hellwig, 1798;Aphodius;Scarabaeidae;Coleoptera;Insecta;Arthropoda
124;C;2;C;Cult;5;2023;ANI-23-0268;1;NA;NA;Insecta;adulte;NA;Chrysomelidae;Famille;Chrysomelidae Latreille, 1802;NA;Chrysomelidae;Coleoptera;Insecta;Arthropoda
125;C;2;C;Cult;5;2023;ANI-23-0268;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
126;C;2;C;Cult;5;2023;ANI-23-0268;7;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
127;C;3;C;Cult;1;2023;ANI-23-0284;1;fuscipes;Carabidae;Insecta;adulte;0.09244;Calathus fuscipes;Espèce;Calathus fuscipes (Goeze, 1777);Calathus;Carabidae;Coleoptera;Insecta;Arthropoda
128;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;Enchytraeidae;Oligochaeta;NA;NA;Enchytraeidae;Famille;Enchytraeidae Vejdovský, 1879;NA;Enchytraeidae;Enchytraeida;Clitellata;Annelida
129;C;3;C;Cult;1;2023;ANI-23-0284;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
130;C;3;C;Cult;1;2023;ANI-23-0284;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
131;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;NA;Arachnida;NA;NA;Gnaphosoidea;NA;NA;NA;NA;NA;NA;NA
132;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;Elateridae ;Insecta;adulte;NA;Athous;Genre;Athous Eschscholtz, 1829;Athous;Elateridae;Coleoptera;Insecta;Arthropoda
133;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
134;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
135;C;3;C;Cult;1;2023;ANI-23-0284;1;NA;Staphylinidae;Insecta;adulte;NA;Lathrobiina;Genre;Lathrobiina Bordoni, 1975;Lathrobiina;Staphylinidae;Coleoptera;Insecta;Arthropoda
136;C;3;C;Cult;2;2023;ANI-23-0285;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
137;C;3;C;Cult;2;2023;ANI-23-0285;2;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
138;C;3;C;Cult;2;2023;ANI-23-0285;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
139;C;3;C;Cult;2;2023;ANI-23-0285;1;NA;Staphylinidae;Insecta;adulte;NA;Oxytelini;Tribu;Oxytelini Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
140;C;3;C;Cult;2;2023;ANI-23-0285;5;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
141;C;3;C;Cult;2;2023;ANI-23-0285;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
142;C;3;C;Cult;2;2023;ANI-23-0285;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
143;C;3;C;Cult;2;2023;ANI-23-0285;1;NA;Nitidulidae;Insecta;adulte;NA;Nitidulidae;Famille;Nitidulidae Latreille, 1802;NA;Nitidulidae;Coleoptera;Insecta;Arthropoda
144;C;3;C;Cult;3;2023;ANI-23-0286;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
145;C;3;C;Cult;3;2023;ANI-23-0286;1;distinguendus;Carabidae;Insecta;adulte;0.02911;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
146;C;3;C;Cult;3;2023;ANI-23-0286;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
147;C;3;C;Cult;3;2023;ANI-23-0286;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
148;C;3;C;Cult;3;2023;ANI-23-0286;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
149;C;3;C;Cult;3;2023;ANI-23-0286;2;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
150;C;3;C;Cult;4;2023;ANI-23-0287;1;NA;NA;Insecta;larve;NA;Coleoptera;Ordre;Coleoptera;NA;NA;Coleoptera;Insecta;Arthropoda
151;C;3;C;Cult;4;2023;ANI-23-0287;1;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
152;C;3;C;Cult;4;2023;ANI-23-0287;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
153;C;3;C;Cult;4;2023;ANI-23-0287;2;NA;Staphylinidae;Insecta;adulte;NA;Oxytelini;Tribu;Oxytelini Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
154;C;3;C;Cult;4;2023;ANI-23-0287;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
155;C;3;C;Cult;4;2023;ANI-23-0287;2;NA;Anthicidae;Insecta;adulte;NA;Leptaleus rodriguesi;Espèce;Leptaleus rodriguesi (Latreille, 1804);Leptaleus;Anthicidae;Coleoptera;Insecta;Arthropoda
156;C;3;C;Cult;4;2023;ANI-23-0287;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
157;C;3;C;Cult;5;2023;ANI-23-0288;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
158;C;3;C;Cult;5;2023;ANI-23-0288;2;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
159;C;3;C;Cult;5;2023;ANI-23-0288;1;NA;Lycosidae;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
160;C;3;C;Cult;5;2023;ANI-23-0288;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
161;C;3;C;Cult;5;2023;ANI-23-0288;2;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
162;F;1;C;Forest;1;2023;ANI-23-0239;1;NA;Cicadellidae;Insecta;juvénile;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
163;F;1;C;Forest;1;2023;ANI-23-0239;1;NA;NA;Insecta;larve;NA;Diptera;Ordre;Diptera;NA;NA;Diptera;Insecta;Arthropoda
164;F;1;C;Forest;1;2023;ANI-23-0239;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
165;F;1;C;Forest;1;2023;ANI-23-0239;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
166;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
167;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
168;F;1;C;Forest;2;2023;ANI-23-0240;3;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
169;F;1;C;Forest;2;2023;ANI-23-0240;2;NA;Lycosidae;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
170;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;Nitidulidae;Insecta;adulte;NA;Epuraea ocularis;Espèce;Epuraea ocularis Fairmaire, 1849;Epuraea;Nitidulidae;Coleoptera;Insecta;Arthropoda
171;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;Anthicidae;Insecta;adulte;NA;Hirticomus;Genre;Hirticomus Pic, 1894;Hirticollis;Anthicidae;Coleoptera;Insecta;Arthropoda
172;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
173;F;1;C;Forest;2;2023;ANI-23-0240;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
174;F;1;C;Forest;3;2023;ANI-23-0241;1;fuscipes;Carabidae;Insecta;adulte;0.10267;Calathus fuscipes;Espèce;Calathus fuscipes (Goeze, 1777);Calathus;Carabidae;Coleoptera;Insecta;Arthropoda
175;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;Agriolimacidae;Gastropoda;juvénile;NA;Deroceras;Genre;Deroceras Rafinesque, 1820;Deroceras;Agriolimacidae;Stylommatophora;Gastropoda;Mollusca
176;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Insecta;larve;NA;Diptera;Ordre;Diptera;NA;NA;Diptera;Insecta;Arthropoda
177;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Gastropoda;NA;NA;Gastropoda;Classe;Gastropoda Cuvier, 1795;NA;NA;NA;Gastropoda;Mollusca
178;F;1;C;Forest;3;2023;ANI-23-0241;15;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
179;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
180;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Arachnida;NA;NA;Zodarion;Genre;Zodarion Walckenaer, 1826;Zodarion;Zodariidae;Araneae;Arachnida;Arthropoda
181;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
182;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;Nitidulidae;Insecta;adulte;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
183;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
184;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Malacostracea;NA;NA;Armadillidium vulgare;Espèce;Armadillidium vulgare (Latreille, 1804);Armadillidium;Armadillidiidae;Isopoda;Malacostraca;Arthropoda
185;F;1;C;Forest;3;2023;ANI-23-0241;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
186;F;1;C;Forest;4;2023;ANI-23-0242;1;NA;Formicidae;Insecta;NA;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
187;F;1;C;Forest;4;2023;ANI-23-0242;1;NA;Carabidae;Insecta;adulte;0.0007;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
188;F;1;C;Forest;4;2023;ANI-23-0242;2;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
189;F;1;C;Forest;4;2023;ANI-23-0242;1;punctatulus;Carabidae;Insecta;adulte;0.09509;Licinus punctatulus;Espèce;Licinus punctatulus (Fabricius, 1792);Licinus;Carabidae;Coleoptera;Insecta;Arthropoda
190;F;1;C;Forest;4;2023;ANI-23-0242;4;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
191;F;1;C;Forest;4;2023;ANI-23-0242;2;NA;Nitidulidae;Insecta;NA;NA;Carpophilus;Genre;Carpophilus Stephens, 1829;Carpophilus;Nitidulidae;Coleoptera;Insecta;Arthropoda
192;F;1;C;Forest;4;2023;ANI-23-0242;1;NA;Coccinellidae;Insecta;NA;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
193;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Carabidae;Insecta;adulte;0.00056;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
194;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Carabidae;Insecta;adulte;0.00107;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
195;F;1;C;Forest;5;2023;ANI-23-0243;1;pallidula;Formicidae;Insecta;adulte;NA;Pheidole pallidula;Espèce;Pheidole pallidula (Nylander, 1849);Pheidole;Formicidae;Hymenoptera;Insecta;Arthropoda
196;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
197;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Staphylinidae;Insecta;adulte;NA;Astenus;Genre;Astenus Dejean, 1833;Astenus;Staphylinidae;Coleoptera;Insecta;Arthropoda
198;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Anthicidae;Insecta;adulte;NA;Leptaleus rodriguesi;Espèce;Leptaleus rodriguesi (Latreille, 1804);Leptaleus;Anthicidae;Coleoptera;Insecta;Arthropoda
199;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
200;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Staphylinidae;Insecta;adulte;NA;Aleocharinae;Sous-Famille;Aleocharinae Fleming, 1821;NA;Staphylinidae;Coleoptera;Insecta;Arthropoda
201;F;1;C;Forest;5;2023;ANI-23-0243;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
202;F;2;C;Forest;1;2023;ANI-23-0259;1;attenuatus;Carabidae;Insecta;adulte;0.00893;Harpalus attenuatus;Espèce;Harpalus attenuatus Stephens, 1828;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
203;F;2;C;Forest;1;2023;ANI-23-0259;9;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
204;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;Formicidae;Insecta;adulte;NA;Solenopsis;NA;NA;NA;NA;NA;NA;NA
205;F;2;C;Forest;1;2023;ANI-23-0259;4;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
206;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;NA;Insecta;adulte;NA;Atomaria;Genre;Atomaria Stephens, 1829;Atomaria;Cryptophagidae;Coleoptera;Insecta;Arthropoda
207;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;NA;Insecta;adulte;NA;Cryptophagidae;Famille;Cryptophagidae Kirby, 1826;NA;Cryptophagidae;Coleoptera;Insecta;Arthropoda
208;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;NA;Arachnida;NA;NA;Salticidae;Famille;Salticidae Blackwall, 1841;NA;Salticidae;Araneae;Arachnida;Arthropoda
209;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
210;F;2;C;Forest;1;2023;ANI-23-0259;6;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
211;F;2;C;Forest;1;2023;ANI-23-0259;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
212;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;NA;Insecta;NA;NA;Aphidoidea;Super-Famille;Aphidoidea Latreille, 1802;NA;NA;Hemiptera;Insecta;Arthropoda
213;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;Cicadellidae;Insecta;juvénile;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
214;F;2;C;Forest;2;2023;ANI-23-0260;1;distinguendus;Carabidae;Insecta;adulte;0.03253;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
215;F;2;C;Forest;2;2023;ANI-23-0260;4;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
216;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
217;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
218;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
219;F;2;C;Forest;2;2023;ANI-23-0260;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
220;F;2;C;Forest;2;2023;ANI-23-0260;2;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
221;F;2;C;Forest;3;2023;ANI-23-0261;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
222;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;Formicidae;Insecta;adulte;NA;Messor;Genre;Messor Forel, 1890;Messor;Formicidae;Hymenoptera;Insecta;Arthropoda
223;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;Carabidae;Insecta;adulte;0.00049;Microlestes;Genre;Microlestes Schmidt-Goebel, 1846;Microlestes;Carabidae;Coleoptera;Insecta;Arthropoda
224;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
225;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;NA;Arachnida;NA;NA;Gnaphosidae;Famille;Gnaphosidae Pocock, 1898;NA;Gnaphosidae;Araneae;Arachnida;Arthropoda
226;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;Julidae;Diplopoda;NA;NA;Julidae;Famille;Julidae Leach, 1814;NA;Julidae;Julida;Diplopoda;Arthropoda
227;F;2;C;Forest;3;2023;ANI-23-0261;2;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
228;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
229;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;Staphylinidae;Insecta;adulte;NA;Tachyporus;Genre;Tachyporus Gravenhorst, 1802;Tachyporus;Staphylinidae;Coleoptera;Insecta;Arthropoda
230;F;2;C;Forest;3;2023;ANI-23-0261;1;NA;NA;Arachnida;NA;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
231;F;2;C;Forest;3;2023;ANI-23-0261;2;NA;NA;Insecta;adulte;NA;Pyrrhocoris apterus;Espèce;Pyrrhocoris apterus (Linnaeus, 1758);Pyrrhocoris;Pyrrhocoridae;Hemiptera;Insecta;Arthropoda
232;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;Apionidae;Insecta;NA;NA;Apion;Genre;Apion Herbst, 1797;Apion;Apionidae;Coleoptera;Insecta;Arthropoda
233;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;NA;Arachnida;juvénile;NA;Araneae;Ordre;Araneae;NA;NA;Araneae;Arachnida;Arthropoda
234;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;Arionidae;Gastropoda;NA;NA;Arionidae;Famille;Arionidae Gray, 1840;NA;Arionidae;Stylommatophora;Gastropoda;Mollusca
235;F;2;C;Forest;4;2023;ANI-23-0262;1;distinguendus;Carabidae;Insecta;adulte;0.02804;Harpalus distinguendus;Espèce;Harpalus distinguendus (Duftschmid, 1812);Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
236;F;2;C;Forest;4;2023;ANI-23-0262;3;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
237;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;NA;Arachnida;NA;NA;Asagena;Genre;Asagena Sundevall, 1833;Asagena;Theridiidae;Araneae;Arachnida;Arthropoda
238;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;Staphylinidae;Insecta;adulte;NA;Atheta;Genre;Atheta C.G.Thomson, 1858;Atheta;Staphylinidae;Coleoptera;Insecta;Arthropoda
239;F;2;C;Forest;4;2023;ANI-23-0262;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
240;F;2;C;Forest;4;2023;ANI-23-0262;2;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
241;F;2;C;Forest;5;2023;ANI-23-0263;1;NA;Cicadellidae;Insecta;juvénile;NA;Cicadellidae;Famille;Cicadellidae Latreille, 1802;NA;Cicadellidae;Hemiptera;Insecta;Arthropoda
242;F;2;C;Forest;5;2023;ANI-23-0263;1;NA;NA;Insecta;larve;NA;Lepidoptera;Ordre;Lepidoptera;NA;NA;Lepidoptera;Insecta;Arthropoda
243;F;2;C;Forest;5;2023;ANI-23-0263;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
244;F;2;C;Forest;5;2023;ANI-23-0263;1;NA;NA;Arachnida;NA;NA;Lycosidae;Famille;Lycosidae Sundevall, 1833;NA;Lycosidae;Araneae;Arachnida;Arthropoda
245;F;3;C;Forest;1;2023;ANI-23-0279;1;attenuatus;Carabidae;Insecta;adulte;0.01142;Harpalus attenuatus;Espèce;Harpalus attenuatus Stephens, 1828;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
246;F;3;C;Forest;1;2023;ANI-23-0279;2;NA;NA;Insecta;NA;NA;Hymenoptera;Ordre;Hymenoptera Linnaeus, 1758;NA;NA;Hymenoptera;Insecta;Arthropoda
247;F;3;C;Forest;1;2023;ANI-23-0279;1;NA;NA;Arachnida;NA;NA;Linyphiidae;Famille;Linyphiidae Blackwall, 1859;NA;Linyphiidae;Araneae;Arachnida;Arthropoda
248;F;3;C;Forest;1;2023;ANI-23-0279;2;NA;Coccinellidae;Insecta;adulte;NA;Rhyzobius;Genre;Rhyzobius Stephens, 1829;Rhyzobius;Coccinellidae;Coleoptera;Insecta;Arthropoda
249;F;3;C;Forest;2;2023;ANI-23-0280;1;attenuatus;Carabidae;Insecta;adulte;0.01228;Harpalus attenuatus;Espèce;Harpalus attenuatus Stephens, 1828;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
250;F;3;C;Forest;2;2023;ANI-23-0280;1;attenuatus;Carabidae;Insecta;adulte;0.01488;Harpalus attenuatus;Espèce;Harpalus attenuatus Stephens, 1828;Harpalus;Carabidae;Coleoptera;Insecta;Arthropoda
