"","name","year","usage","bloc","treatment","habitat","rep","id_sample","INat","abundance","stade","genusName","modalite","month","code","rankName","fullName","familyName","orderName","className","phylumName"
"118","Anogcodes",2023,"AF",2,"C","cult",2,"ANI-23-0312","ANI-23-0309-coleo1",1,"Ad","Anogcodes","AF_C","04/23","2AF_C2","Genre","Anogcodes Dejean, 1834","Oedemeridae","Coleoptera","Insecta","Arthropoda"
"119","Anogcodes",2023,"AF",2,"C","cult",1,"ANI-23-0310","ANI-23-0309-coleo1",2,"Ad","Anogcodes","AF_C","04/23","2AF_C1","Genre","Anogcodes Dejean, 1834","Oedemeridae","Coleoptera","Insecta","Arthropoda"
"120","Anogcodes",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0309-coleo1",1,"Ad","Anogcodes","AF_C","04/23","2AF_C5","Genre","Anogcodes Dejean, 1834","Oedemeridae","Coleoptera","Insecta","Arthropoda"
"121","Anthaxia",2023,"F",1,"C","Forest",3,"ANI-23-0301","ANI-23-0301-ant1",1,"Ad","Anthaxia","F","04/23","1F3","Genre","Anthaxia Eschscholtz, 1829","Buprestidae","Coleoptera","Insecta","Arthropoda"
"122","Anthaxia",2023,"C",3,"C","Cult",2,"ANI-23-0345","ANI-23-0345-coleo2",1,"Ad","Anthaxia","C","04/23","3C2","Genre","Anthaxia Eschscholtz, 1829","Buprestidae","Coleoptera","Insecta","Arthropoda"
"123","Anthaxia",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0346-coleo1",1,"Ad","Anthaxia","C","04/23","3C3","Genre","Anthaxia Eschscholtz, 1829","Buprestidae","Coleoptera","Insecta","Arthropoda"
"124","Anthaxia",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0339-anth1",1,"Ad","Anthaxia","F","04/23","3F1","Genre","Anthaxia Eschscholtz, 1829","Buprestidae","Coleoptera","Insecta","Arthropoda"
"125","Anthaxia cyanescens",2023,"C",1,"C","Cult",1,"ANI-23-0304","ANI-23-0304-bup1",1,"Ad","Anthaxia","C","04/23","1C1","Espèce","Anthaxia cyanescens Gory, 1841","Buprestidae","Coleoptera","Insecta","Arthropoda"
"126","Anthaxia cyanescens",2023,"C",1,"C","Cult",2,"ANI-23-0305","ANI-23-0304-bup1",1,"Ad","Anthaxia","C","04/23","1C2","Espèce","Anthaxia cyanescens Gory, 1841","Buprestidae","Coleoptera","Insecta","Arthropoda"
"127","Anthaxia hungarica",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0344-coleo1",1,"Ad","Anthaxia","C","04/23","3C1","Espèce","Anthaxia hungarica (Scopoli, 1772)","Buprestidae","Coleoptera","Insecta","Arthropoda"
"128","Anthaxia manca",2023,"AF",3,"C","cult",1,"ANI-23-0330","ANI-23-0330-ant1",1,"Ad","Anthaxia","AF_C","04/23","3AF_C1","Espèce","Anthaxia manca (Linnaeus, 1767)","Buprestidae","Coleoptera","Insecta","Arthropoda"
"129","Anthaxia nigritula",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0344-coleo2",1,"Ad","Anthaxia","C","04/23","3C1","Espèce","Anthaxia nigritula (Ratzeburg, 1837)","Buprestidae","Coleoptera","Insecta","Arthropoda"
"130","Anthaxia nigritula",2023,"C",3,"C","Cult",3,"ANI-23-0346","ANI-23-0344-coleo2",1,"Ad","Anthaxia","C","04/23","3C3","Espèce","Anthaxia nigritula (Ratzeburg, 1837)","Buprestidae","Coleoptera","Insecta","Arthropoda"
"131","Anthaxia nigritula",2023,"F",3,"C","Forest",1,"ANI-23-0339","ANI-23-0339-anth2",1,"Ad","Anthaxia","F","04/23","3F1","Espèce","Anthaxia nigritula (Ratzeburg, 1837)","Buprestidae","Coleoptera","Insecta","Arthropoda"
"132","Anthomalachius spinosus",2023,"AF",2,"C","cult",5,"ANI-23-0318","ANI-23-0318-coleo1",1,"Ad","Anthomalachius","AF_C","04/23","2AF_C5","Espèce","Anthomalachius spinosus (Erichson, 1840)","Melyridae","Coleoptera","Insecta","Arthropoda"
"133","Anthophila",2023,"C",1,"C","Cult",1,"ANI-23-0184",NA,1,"Ad","Anthophila","C","03/23","1C1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"134","Anthophila",2023,"C",1,"C","Cult",4,"ANI-23-0187",NA,1,"Ad","Anthophila","C","03/23","1C4","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"135","Anthophila",2023,"C",1,"C","Cult",5,"ANI-23-0188",NA,4,"Ad","Anthophila","C","03/23","1C5","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"136","Anthophila",2023,"F",1,"C","Forest",3,"ANI-23-0181","ANI-23-0289-hymeno1",1,"Ad","Anthophila","F","03/23","1F3","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"137","Anthophila",2023,"F",2,"C","Forest",5,"ANI-23-0203","ANI-23-0175-bomb1",1,"Ad","Anthophila","F","03/23","2F5","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"138","Anthophila",2023,"AF",1,"C","LSA",4,"ANI-23-0175","ANI-23-0175-bomb1",1,"Ad","Anthophila","AF_LSA","03/23","1AF_LSA4","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"139","Anthophila",2023,"AF",1,"C","cult",4,"ANI-23-0176","ANI-23-0289-hymeno1",1,"Ad","Anthophila","AF_C","03/23","1AF_C4","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"140","Anthophila",2023,"AF",2,"C","cult",5,"ANI-23-0198","ANI-23-0198-bomb1",1,"Ad","Anthophila","AF_C","03/23","2AF_C5","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"141","Anthophila",2023,"C",1,"C","Cult",1,"ANI-23-0304","ANI-23-0289-hymeno1",1,"Ad","Anthophila","C","04/23","1C1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"142","Anthophila",2023,"C",2,"C","Cult",1,"ANI-23-0324","ANI-23-0289-hymeno1",3,"Ad","Anthophila","C","04/23","2C1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"143","Anthophila",2023,"C",2,"C","Cult",3,"ANI-23-0326","ANI-23-0289-hymeno1",2,"Ad","Anthophila","C","04/23","2C3","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"144","Anthophila",2023,"C",3,"C","Cult",4,"ANI-23-0347","ANI-23-0289-hymeno1",1,"Ad","Anthophila","C","04/23","3C4","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"145","Anthophila",2023,"F",2,"C","Forest",1,"ANI-23-0319","ANI-23-0289-hymeno1",1,"Ad","Anthophila","F","04/23","2F1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"146","Anthophila",2023,"F",2,"C","Forest",3,"ANI-23-0321","ANI-23-0321-hym6",1,"Ad","Anthophila","F","04/23","2F3","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"147","Anthophila",2023,"F",3,"C","Forest",2,"ANI-23-0340","ANI-23-0289-hymeno1",1,"Ad","Anthophila","F","04/23","3F2","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"148","Anthophila",2023,"AF",1,"C","LSA",1,"ANI-23-0289","ANI-23-0289-hymeno1",1,"Ad","Anthophila","AF_LSA","04/23","1AF_LSA1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"149","Anthophila",2023,"AF",2,"C","LSA",1,"ANI-23-0309","ANI-23-0289-hymeno1",2,"Ad","Anthophila","AF_LSA","04/23","2AF_LSA1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"150","Anthophila",2023,"AF",2,"C","LSA",5,"ANI-23-0317","ANI-23-0289-hymeno1",1,"Ad","Anthophila","AF_LSA","04/23","2AF_LSA5","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"151","Anthophila",2023,"AF",2,"C","cult",1,"ANI-23-0310","ANI-23-0289-hymeno1",2,"Ad","Anthophila","AF_C","04/23","2AF_C1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"152","Anthophila",2023,"AF",3,"C","cult",1,"ANI-23-0330","ANI-23-0289-hymeno1",2,"Ad","Anthophila","AF_C","04/23","3AF_C1","Genre","Anthophila Haworth, 1811","Choreutidae","Lepidoptera","Insecta","Arthropoda"
"153","Anthrenus",2023,"C",1,"C","Cult",4,"ANI-23-0307","ANI-23-0307-coleo2",1,"Ad","Anthrenus","C","04/23","1C4","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"154","Anthrenus",2023,"C",3,"C","Cult",1,"ANI-23-0344","ANI-23-0307-coleo2",1,"Ad","Anthrenus","C","04/23","3C1","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"155","Anthrenus",2023,"F",2,"C","Forest",2,"ANI-23-0320","ANI-23-0307-coleo2",1,"Ad","Anthrenus","F","04/23","2F2","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"156","Anthrenus",2023,"F",2,"C","Forest",3,"ANI-23-0321","ANI-23-0307-coleo2",1,"Ad","Anthrenus","F","04/23","2F3","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"157","Anthrenus",2023,"F",3,"C","Forest",5,"ANI-23-0343","ANI-23-0307-coleo2",1,"Ad","Anthrenus","F","04/23","3F5","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"158","Anthrenus",2023,"AF",1,"C","LSA",2,"ANI-23-0291","ANI-23-0307-coleo2",1,"Ad","Anthrenus","AF_LSA","04/23","1AF_LSA2","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"159","Anthrenus",2023,"AF",1,"C","LSA",3,"ANI-23-0293","ANI-23-0307-coleo2",1,"Ad","Anthrenus","AF_LSA","04/23","1AF_LSA3","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"160","Anthrenus",2023,"AF",3,"C","LSA",1,"ANI-23-0329","ANI-23-0307-coleo2",1,"Ad","Anthrenus","AF_LSA","04/23","3AF_LSA1","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"161","Anthrenus",2023,"AF",1,"C","cult",1,"ANI-23-0290","ANI-23-0307-coleo2",1,"Ad","Anthrenus","AF_C","04/23","1AF_C1","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"162","Anthrenus",2023,"AF",2,"C","cult",1,"ANI-23-0310","ANI-23-0307-coleo2",1,"Ad","Anthrenus","AF_C","04/23","2AF_C1","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"163","Anthrenus",2023,"AF",2,"C","cult",3,"ANI-23-0314",NA,1,"Ad","Anthrenus","AF_C","04/23","2AF_C3","Genre","Anthrenus Geoffroy, 1762","Dermestidae","Coleoptera","Insecta","Arthropoda"
"164","Aphanogmus",2023,"AF",1,"C","LSA",5,"ANI-23-0297","ANI-23-0290-hymeno4",1,"Ad","Aphanogmus","AF_LSA","04/23","1AF_LSA5","Genre","Aphanogmus Thomson, 1858","Ceraphronidae","Hymenoptera","Insecta","Arthropoda"
"165","Aphanogmus",2023,"AF",1,"C","cult",1,"ANI-23-0290","ANI-23-0290-hymeno4",1,"Ad","Aphanogmus","AF_C","04/23","1AF_C1","Genre","Aphanogmus Thomson, 1858","Ceraphronidae","Hymenoptera","Insecta","Arthropoda"
"166","Aphelinus",2023,"F",3,"C","Forest",4,"ANI-23-0342","ANI-23-0342-hym6",1,"Ad","Aphelinus","F","04/23","3F4","Genre","Aphelinus Dalman, 1820","Aphelinidae","Hymenoptera","Insecta","Arthropoda"
"167","Aphelinus",2023,"F",3,"C","Forest",5,"ANI-23-0343","ANI-23-0343-hym4",1,"Ad","Aphelinus","F","04/23","3F5","Genre","Aphelinus Dalman, 1820","Aphelinidae","Hymenoptera","Insecta","Arthropoda"
"168","Aphididae",2023,"C",1,"C","Cult",1,"ANI-23-0184",NA,2,"Ad",NA,"C","03/23","1C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"169","Aphididae",2023,"C",1,"C","Cult",2,"ANI-23-0185",NA,2,"Ad",NA,"C","03/23","1C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"170","Aphididae",2023,"F",3,"C","Forest",1,"ANI-23-0219",NA,1,"Ad",NA,"F","03/23","3F1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"171","Aphididae",2023,"C",1,"C","Cult",5,"ANI-23-0188",NA,3,"Ad",NA,"C","03/23","1C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"172","Aphididae",2023,"C",2,"C","Cult",1,"ANI-23-0204",NA,2,"Ad",NA,"C","03/23","2C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"173","Aphididae",2023,"C",2,"C","Cult",2,"ANI-23-0205",NA,2,"Ad",NA,"C","03/23","2C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"174","Aphididae",2023,"C",2,"C","Cult",3,"ANI-23-0206",NA,2,"Ad",NA,"C","03/23","2C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"175","Aphididae",2023,"C",2,"C","Cult",4,"ANI-23-0207",NA,3,"Ad",NA,"C","03/23","2C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"176","Aphididae",2023,"C",2,"C","Cult",5,"ANI-23-0208",NA,3,"Ad",NA,"C","03/23","2C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"177","Aphididae",2023,"C",3,"C","Cult",1,"ANI-23-0224",NA,1,"Ad",NA,"C","03/23","3C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"178","Aphididae",2023,"C",3,"C","Cult",3,"ANI-23-0226",NA,1,"Ad",NA,"C","03/23","3C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"179","Aphididae",2023,"F",1,"C","Forest",1,"ANI-23-0179",NA,2,"Ad",NA,"F","03/23","1F1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"180","Aphididae",2023,"F",1,"C","Forest",2,"ANI-23-0180",NA,1,"Ad",NA,"F","03/23","1F2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"181","Aphididae",2023,"F",1,"C","Forest",3,"ANI-23-0181",NA,2,"Ad",NA,"F","03/23","1F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"182","Aphididae",2023,"F",1,"C","Forest",4,"ANI-23-0182",NA,1,"Ad",NA,"F","03/23","1F4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"183","Aphididae",2023,"F",2,"C","Forest",2,"ANI-23-0200",NA,1,"Ad",NA,"F","03/23","2F2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"184","Aphididae",2023,"F",2,"C","Forest",3,"ANI-23-0201",NA,1,"Ad",NA,"F","03/23","2F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"185","Aphididae",2023,"F",2,"C","Forest",4,"ANI-23-0202",NA,2,"Ad",NA,"F","03/23","2F4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"186","Aphididae",2023,"F",2,"C","Forest",5,"ANI-23-0203",NA,3,"Ad",NA,"F","03/23","2F5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"187","Aphididae",2023,"F",3,"C","Forest",2,"ANI-23-0220",NA,3,"Ad",NA,"F","03/23","3F2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"188","Aphididae",2023,"F",3,"C","Forest",3,"ANI-23-0221",NA,2,"Ad",NA,"F","03/23","3F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"189","Aphididae",2023,"F",3,"C","Forest",5,"ANI-23-0223",NA,2,"Ad",NA,"F","03/23","3F5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"190","Aphididae",2023,"AF",1,"C","LSA",1,"ANI-23-0169",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"191","Aphididae",2023,"AF",1,"C","LSA",2,"ANI-23-0171",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"192","Aphididae",2023,"AF",1,"C","LSA",3,"ANI-23-0173",NA,1,"Ad",NA,"AF_LSA","03/23","1AF_LSA3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"193","Aphididae",2023,"AF",2,"C","LSA",1,"ANI-23-0189",NA,2,"Ad",NA,"AF_LSA","03/23","2AF_LSA1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"194","Aphididae",2023,"AF",2,"C","LSA",2,"ANI-23-0191",NA,1,"Ad",NA,"AF_LSA","03/23","2AF_LSA2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"195","Aphididae",2023,"AF",2,"C","LSA",3,"ANI-23-0193",NA,5,"Ad",NA,"AF_LSA","03/23","2AF_LSA3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"196","Aphididae",2023,"AF",2,"C","LSA",5,"ANI-23-0197",NA,1,"Ad",NA,"AF_LSA","03/23","2AF_LSA5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"197","Aphididae",2023,"AF",3,"C","LSA",1,"ANI-23-0209",NA,1,"Ad",NA,"AF_LSA","03/23","3AF_LSA1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"198","Aphididae",2023,"AF",3,"C","LSA",3,"ANI-23-0213",NA,2,"Ad",NA,"AF_LSA","03/23","3AF_LSA3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"199","Aphididae",2023,"AF",3,"C","LSA",4,"ANI-23-0215",NA,1,"Ad",NA,"AF_LSA","03/23","3AF_LSA4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"200","Aphididae",2023,"AF",3,"C","LSA",5,"ANI-23-0217",NA,1,"Ad",NA,"AF_LSA","03/23","3AF_LSA5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"201","Aphididae",2023,"AF",1,"C","cult",2,"ANI-23-0172",NA,2,"Ad",NA,"AF_C","03/23","1AF_C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"202","Aphididae",2023,"AF",1,"C","cult",3,"ANI-23-0174",NA,3,"Ad",NA,"AF_C","03/23","1AF_C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"203","Aphididae",2023,"AF",1,"C","cult",4,"ANI-23-0176",NA,2,"Ad",NA,"AF_C","03/23","1AF_C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"204","Aphididae",2023,"AF",1,"C","cult",5,"ANI-23-0178",NA,2,"Ad",NA,"AF_C","03/23","1AF_C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"205","Aphididae",2023,"AF",2,"C","cult",1,"ANI-23-0190",NA,2,"Ad",NA,"AF_C","03/23","2AF_C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"206","Aphididae",2023,"AF",2,"C","cult",3,"ANI-23-0194",NA,2,"Ad",NA,"AF_C","03/23","2AF_C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"207","Aphididae",2023,"AF",2,"C","cult",4,"ANI-23-0196",NA,1,"Ad",NA,"AF_C","03/23","2AF_C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"208","Aphididae",2023,"AF",3,"C","cult",2,"ANI-23-0212",NA,3,"Ad",NA,"AF_C","03/23","3AF_C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"209","Aphididae",2023,"AF",3,"C","cult",3,"ANI-23-0214",NA,3,"Ad",NA,"AF_C","03/23","3AF_C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"210","Aphididae",2023,"AF",3,"C","cult",4,"ANI-23-0216",NA,1,"Ad",NA,"AF_C","03/23","3AF_C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"211","Aphididae",2023,"AF",3,"C","cult",5,"ANI-23-0218",NA,1,"Ad",NA,"AF_C","03/23","3AF_C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"212","Aphididae",2023,"C",1,"C","Cult",1,"ANI-23-0304",NA,4,"Ad",NA,"C","04/23","1C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"213","Aphididae",2023,"C",1,"C","Cult",2,"ANI-23-0305",NA,3,"Ad",NA,"C","04/23","1C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"214","Aphididae",2023,"C",1,"C","Cult",3,"ANI-23-0306",NA,8,"Ad",NA,"C","04/23","1C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"215","Aphididae",2023,"C",1,"C","Cult",4,"ANI-23-0307",NA,5,"Ad",NA,"C","04/23","1C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"216","Aphididae",2023,"C",1,"C","Cult",5,"ANI-23-0308",NA,1,"Ad",NA,"C","04/23","1C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"217","Aphididae",2023,"C",2,"C","Cult",1,"ANI-23-0324",NA,8,"Ad",NA,"C","04/23","2C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"218","Aphididae",2023,"C",2,"C","Cult",2,"ANI-23-0325",NA,4,"Ad",NA,"C","04/23","2C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"219","Aphididae",2023,"C",2,"C","Cult",3,"ANI-23-0326",NA,6,"Ad",NA,"C","04/23","2C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"220","Aphididae",2023,"C",2,"C","Cult",4,"ANI-23-0327",NA,1,"Ad",NA,"C","04/23","2C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"221","Aphididae",2023,"C",2,"C","Cult",5,"ANI-23-0328",NA,10,"Ad",NA,"C","04/23","2C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"222","Aphididae",2023,"C",3,"C","Cult",1,"ANI-23-0344",NA,8,"Ad",NA,"C","04/23","3C1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"223","Aphididae",2023,"C",3,"C","Cult",2,"ANI-23-0345",NA,7,"Ad",NA,"C","04/23","3C2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"224","Aphididae",2023,"C",3,"C","Cult",3,"ANI-23-0346",NA,5,"Ad",NA,"C","04/23","3C3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"225","Aphididae",2023,"C",3,"C","Cult",4,"ANI-23-0347",NA,4,"Ad",NA,"C","04/23","3C4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"226","Aphididae",2023,"C",3,"C","Cult",5,"ANI-23-0348",NA,7,"Ad",NA,"C","04/23","3C5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"227","Aphididae",2023,"F",1,"C","Forest",1,"ANI-23-0299",NA,4,"Ad",NA,"F","04/23","1F1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"228","Aphididae",2023,"F",1,"C","Forest",2,"ANI-23-0300",NA,2,"Ad",NA,"F","04/23","1F2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"229","Aphididae",2023,"F",3,"C","Forest",3,"ANI-23-0341",NA,6,"Ad",NA,"F","04/23","3F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"230","Aphididae",2023,"F",1,"C","Forest",3,"ANI-23-0301",NA,3,"Ad",NA,"F","04/23","1F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"231","Aphididae",2023,"F",1,"C","Forest",4,"ANI-23-0302",NA,11,"Ad",NA,"F","04/23","1F4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"232","Aphididae",2023,"F",1,"C","Forest",5,"ANI-23-0303",NA,2,"Ad",NA,"F","04/23","1F5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"233","Aphididae",2023,"F",2,"C","Forest",1,"ANI-23-0319",NA,8,"Ad",NA,"F","04/23","2F1","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"234","Aphididae",2023,"F",2,"C","Forest",2,"ANI-23-0320",NA,10,"Ad",NA,"F","04/23","2F2","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"235","Aphididae",2023,"F",2,"C","Forest",3,"ANI-23-0321",NA,10,"Ad",NA,"F","04/23","2F3","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"236","Aphididae",2023,"F",2,"C","Forest",4,"ANI-23-0322",NA,12,"Ad",NA,"F","04/23","2F4","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
"237","Aphididae",2023,"F",2,"C","Forest",5,"ANI-23-0323",NA,6,"Ad",NA,"F","04/23","2F5","Famille","Aphididae Latreille, 1802","Aphididae","Hemiptera","Insecta","Arthropoda"
