"","method","Id_campaign","Year","usage_bloc","rang","arbre","id_sample","Valid.Name","abundance","name","rankName","fullName","genusName","familyName","orderName","className","phylumName"
"121","dissection inflo",191,2023,"AF_2_rang4_arbre2",NA,NA,"ANI-23-0523","Macrosiphoniella ",1,"Aphididae","Famille","Aphididae Latreille, 1802",NA,"Aphididae","Hemiptera","Insecta","Arthropoda"
"122","dissection inflo",191,2023,"AF_2_rang4_arbre2",NA,NA,"ANI-23-0523","Synema globosum",1,"Synema globosum","Espèce","Synema globosum (Fabricius, 1775)","Synema","Thomisidae","Araneae","Arachnida","Arthropoda"
"123","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","thripidae",44,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"124","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","thripidae",9,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"125","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","Macrosiphoniella ",2,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"126","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","Hemiptera",1,"Hemiptera","Ordre","Hemiptera",NA,NA,"Hemiptera","Insecta","Arthropoda"
"127","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"128","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","Psocodea",6,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"129","dissection inflo",191,2023,"AF_2_rang4_arbre20",NA,NA,"ANI-23-0525","Psocodea",6,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"130","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","thripidae",100,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"131","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","thripidae",28,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"132","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"133","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","Psocodea",1,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"134","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","Psocodea",1,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"135","dissection inflo",191,2023,"AF_2_rang5_arbre1",NA,NA,"ANI-23-0526","Dasytini",1,"Dasytes","Genre","Dasytes Paykull, 1799","Dasytes","Melyridae","Coleoptera","Insecta","Arthropoda"
"136","dissection inflo",191,2023,"AF_2_rang5_arbre13",NA,NA,"ANI-23-0527","thripidae",49,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"137","dissection inflo",191,2023,"AF_2_rang5_arbre13",NA,NA,"ANI-23-0527","thripidae",6,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"138","dissection inflo",191,2023,"AF_2_rang5_arbre13",NA,NA,"ANI-23-0527","Runcinia grammica",1,"Runcinia grammica","Espèce","Runcinia grammica (C.L. Koch, 1837)","Runcinia","Thomisidae","Araneae","Arachnida","Arthropoda"
"139","dissection inflo",191,2023,"AF_2_rang5_arbre13",NA,NA,"ANI-23-0527","Plagiolepis pygmaea",2,"Plagiolepis pygmaea","Espèce","Plagiolepis pygmaea (Latreille, 1798)","Plagiolepis","Formicidae","Hymenoptera","Insecta","Arthropoda"
"140","dissection inflo",191,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0528","thripidae",61,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"141","dissection inflo",191,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0528","thripidae",4,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"142","dissection inflo",191,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0528","Hemiptera",1,"Hemiptera","Ordre","Hemiptera",NA,NA,"Hemiptera","Insecta","Arthropoda"
"143","dissection inflo",191,2023,"AF_2_rang5_arbre20",NA,NA,"ANI-23-0528","Hemiptera",1,"Hemiptera","Ordre","Hemiptera",NA,NA,"Hemiptera","Insecta","Arthropoda"
"144","dissection inflo",191,2023,"AF_3_rang1_arbre15",NA,NA,"ANI-23-0531","thripidae",2,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"145","dissection inflo",191,2023,"AF_3_rang1_arbre15",NA,NA,"ANI-23-0531","thripidae",18,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"146","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Aphis ",1,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"147","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","thripidae",80,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"148","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","thripidae",13,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"149","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Macrosiphoniella ",1,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"150","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Hymenoptera",1,"Chalcidoidea","Super-Famille","Chalcidoidea Latreille, 1817",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"151","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Runcinia grammica",1,"Runcinia grammica","Espèce","Runcinia grammica (C.L. Koch, 1837)","Runcinia","Thomisidae","Araneae","Arachnida","Arthropoda"
"152","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Psocodea",2,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"153","dissection inflo",191,2023,"AF_3_rang1_arbre2",NA,NA,"ANI-23-0529","Psocodea",2,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"154","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","thripidae",69,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"155","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","thripidae",15,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"156","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Macrosiphoniella ",2,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"157","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"158","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Psocodea",3,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"159","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Psocodea",3,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"160","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Berginus tamarisci",1,"Berginus tamarisci","Espèce","Berginus tamarisci Wollaston, 1854","Berginus","Mycetophagidae","Coleoptera","Insecta","Arthropoda"
"161","dissection inflo",191,2023,"AF_3_rang1_arbre8",NA,NA,"ANI-23-0530","Dasytini",1,"Dasytes","Genre","Dasytes Paykull, 1799","Dasytes","Melyridae","Coleoptera","Insecta","Arthropoda"
"162","dissection inflo",191,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0532","thripidae",89,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"163","dissection inflo",191,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0532","thripidae",9,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"164","dissection inflo",191,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0532","Macrosiphoniella ",1,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"165","dissection inflo",191,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0532","Psocodea",7,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"166","dissection inflo",191,2023,"AF_3_rang2_arbre2",NA,NA,"ANI-23-0532","Psocodea",7,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"167","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","thripidae",59,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"168","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","thripidae",8,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"169","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","Macrosiphoniella ",1,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"170","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","Psocodea",4,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"171","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","Psocodea",4,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"172","dissection inflo",191,2023,"AF_3_rang2_arbre21",NA,NA,"ANI-23-0534","Psallus",1,"Psallus","Genre","Psallus Fieber, 1858","Psallus","Miridae","Hemiptera","Insecta","Arthropoda"
"173","dissection inflo",191,2023,"AF_3_rang2_arbre9",NA,NA,"ANI-23-0533","Aphis ",1,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"174","dissection inflo",191,2023,"AF_3_rang2_arbre9",NA,NA,"ANI-23-0533","thripidae",87,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"175","dissection inflo",191,2023,"AF_3_rang2_arbre9",NA,NA,"ANI-23-0533","thripidae",13,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"176","dissection inflo",191,2023,"AF_3_rang2_arbre9",NA,NA,"ANI-23-0533","Berginus tamarisci",1,"Berginus tamarisci","Espèce","Berginus tamarisci Wollaston, 1854","Berginus","Mycetophagidae","Coleoptera","Insecta","Arthropoda"
"177","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","Aphis ",2,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"178","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","thripidae",23,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"179","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","thripidae",7,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"180","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","Runcinia grammica",1,"Runcinia grammica","Espèce","Runcinia grammica (C.L. Koch, 1837)","Runcinia","Thomisidae","Araneae","Arachnida","Arthropoda"
"181","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","Psocodea",2,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"182","dissection inflo",191,2023,"AF_3_rang3_arbre10",NA,NA,"ANI-23-0536","Psocodea",2,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"183","dissection inflo",191,2023,"AF_3_rang3_arbre2",NA,NA,"ANI-23-0535","thripidae",90,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"184","dissection inflo",191,2023,"AF_3_rang3_arbre2",NA,NA,"ANI-23-0535","thripidae",15,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"185","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","thripidae",21,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"186","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","thripidae",3,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"187","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","Philodromidae",1,"Philodromidae","Famille","Philodromidae ",NA,"Philodromidae","Araneae","Arachnida","Arthropoda"
"188","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","Psocodea",1,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"189","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","Psocodea",1,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"190","dissection inflo",191,2023,"AF_3_rang3_arbre21",NA,NA,"ANI-23-0537","Dasytini",1,"Dasytes","Genre","Dasytes Paykull, 1799","Dasytes","Melyridae","Coleoptera","Insecta","Arthropoda"
"191","dissection inflo",191,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0539","Aphis ",10,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"192","dissection inflo",191,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0539","thripidae",148,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"193","dissection inflo",191,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0539","thripidae",10,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"194","dissection inflo",191,2023,"AF_3_rang4_arbre10",NA,NA,"ANI-23-0539","Phylloneta ",1,"Phylloneta","Genre","Phylloneta Archer, 1950","Phylloneta","Theridiidae","Araneae","Arachnida","Arthropoda"
"195","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","Aphis ",4,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"196","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","thripidae",39,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"197","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","thripidae",9,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"198","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","Psocodea",4,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"199","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","Psocodea",4,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"200","dissection inflo",191,2023,"AF_3_rang4_arbre2",NA,NA,"ANI-23-0538","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"201","dissection inflo",191,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0540","thripidae",35,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"202","dissection inflo",191,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0540","thripidae",10,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"203","dissection inflo",191,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0540","Psocodea",7,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"204","dissection inflo",191,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0540","Psocodea",7,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"205","dissection inflo",191,2023,"AF_3_rang4_arbre20",NA,NA,"ANI-23-0540","Hymenoptera",1,"Hymenoptera","Ordre","Hymenoptera Linnaeus, 1758",NA,NA,"Hymenoptera","Insecta","Arthropoda"
"206","dissection inflo",191,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0542","Aphis ",9,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
"207","dissection inflo",191,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0542","thripidae",67,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"208","dissection inflo",191,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0542","thripidae",25,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"209","dissection inflo",191,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0542","Cicadellidae",1,"Cicadellidae","Famille","Cicadellidae Latreille, 1802",NA,"Cicadellidae","Hemiptera","Insecta","Arthropoda"
"210","dissection inflo",191,2023,"AF_3_rang5_arbre10",NA,NA,"ANI-23-0542","	Crematogaster scutellaris",2,"Crematogaster scutellaris","Espèce","Crematogaster scutellaris (Olivier, 1792)","Crematogaster","Formicidae","Hymenoptera","Insecta","Arthropoda"
"211","dissection inflo",191,2023,"AF_3_rang5_arbre20",NA,NA,"ANI-23-0543","thripidae",50,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"212","dissection inflo",191,2023,"AF_3_rang5_arbre20",NA,NA,"ANI-23-0543","thripidae",18,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"213","dissection inflo",191,2023,"AF_3_rang5_arbre20",NA,NA,"ANI-23-0543","Macrosiphoniella ",3,"Macrosiphoniella","Genre","Macrosiphoniella Del Guercio, 1911","Macrosiphoniella","Aphididae","Hemiptera","Insecta","Arthropoda"
"214","dissection inflo",191,2023,"AF_3_rang5_arbre20",NA,NA,"ANI-23-0543","Psocodea",1,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"215","dissection inflo",191,2023,"AF_3_rang5_arbre20",NA,NA,"ANI-23-0543","Psocodea",1,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"216","dissection inflo",191,2023,"AF_3_rang5_arbre3",NA,NA,"ANI-23-0541","thripidae",57,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"217","dissection inflo",191,2023,"AF_3_rang5_arbre3",NA,NA,"ANI-23-0541","thripidae",13,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"218","dissection inflo",191,2023,"F_1_rang10_arbre14",NA,NA,"ANI-23-0555","thripidae",85,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"219","dissection inflo",191,2023,"F_1_rang10_arbre14",NA,NA,"ANI-23-0555","thripidae",5,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"220","dissection inflo",191,2023,"F_1_rang10_arbre7",NA,NA,"ANI-23-0554","thripidae",31,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"221","dissection inflo",191,2023,"F_1_rang10_arbre7",NA,NA,"ANI-23-0554","thripidae",8,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"222","dissection inflo",191,2023,"F_1_rang10_arbre7",NA,NA,"ANI-23-0554","Psocodea",1,"Pterygota","Genre","Pterygota Schott & Endl.","Pterygota","Malvaceae","Malvales","Magnoliopsida","Tracheophyta"
"223","dissection inflo",191,2023,"F_1_rang10_arbre7",NA,NA,"ANI-23-0554","Psocodea",1,"Ectopsocus","Genre","Ectopsocus McLachlan, 1899","Ectopsocus","Ectopsocidae","Psocodea","Insecta","Arthropoda"
"224","dissection inflo",191,2023,"F_1_rang11_arbre15",NA,NA,"ANI-23-0556","thripidae",118,"Thripinae","Sous-Famille","Thripinae Stephens, 1829",NA,"Thripidae","Thysanoptera","Insecta","Arthropoda"
"225","dissection inflo",191,2023,"F_1_rang11_arbre15",NA,NA,"ANI-23-0556","thripidae",16,"Thrips","Genre","Thrips Linnaeus, 1758","Thrips","Thripidae","Thysanoptera","Insecta","Arthropoda"
"226","dissection inflo",191,2023,"F_1_rang12_arbre1",NA,NA,"ANI-23-0557","Arthropoda",1,"Psocidae","Famille","Psocidae Samouelle, 1819",NA,"Psocidae","Psocodea","Insecta","Arthropoda"
"227","dissection inflo",191,2023,"F_1_rang12_arbre1",NA,NA,"ANI-23-0557","Aphis ",3,"Aphis craccivora","Espèce","Aphis craccivora Koch, 1854","Aphis","Aphididae","Hemiptera","Insecta","Arthropoda"
